stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8220DB000078,78,Annamoe Terrace,,53.3611492151906,-6.28406583527474,,,,
8220DB000079,79,Churchview Home,,53.3610212509762,-6.28079550562152,,,,
8220DB000080,80,Phibsborough PO,,53.360862963273,-6.27605396152962,,,,
8220DB000081,81,Phibsborough,,53.3608757479059,-6.27196662691607,,,,
8220DB000082,82,Phibsborough,,53.3607977959156,-6.27154908016382,,,,
8220DB000083,83,Mater Hospital,,53.3602792498223,-6.26554509616275,,,,
8220DB000084,84,Leo Street,,53.3601625615962,-6.26370178059102,,,,
8220DB000085,85,Wellpark Avenue,,53.3739579526136,-6.2519134296642,,,,
8220DB000090,90,Albert College Court,,53.3863855316738,-6.26526567275522,,,,
8220DB000091,91,Ballymun Road NS,,53.3884278896483,-6.26540814207682,,,,
8220DB000092,92,Ballymun Library,,53.3898373340512,-6.26467424036105,,,,
8220DB000093,93,Gateway Avenue,,53.3923014677497,-6.26415297561013,,,,
8220DB000094,94,Civic Centre,,53.3960347624115,-6.26437695995448,,,,
8220DB000102,102,Balbutcher Lane,,53.397773070166,-6.26771985697013,,,,
8220DB000104,104,Poppintree Parade,,53.3997562075174,-6.27681294502528,,,,
8220DB000105,105,Belclare Park,,53.4029363966818,-6.28169269646949,,,,
8220DB000107,107,Crannogue Road,,53.4023798987989,-6.28049690990612,,,,
8220DB000110,110,Ard na Meala,,53.3979386409613,-6.26860038147331,,,,
8220DB000112,112,Civic Centre,,53.3961544015462,-6.2639510403018,,,,
8220DB000113,113,Trinity Comp School,,53.3922679629262,-6.26370325464247,,,,
8220DB000114,114,Ballymun Road,,53.3913333220544,-6.26371122925237,,,,
8220DB000115,115,Ballymun Road Church,,53.3879640919871,-6.26503610048148,,,,
8220DB000119,119,The Village,,53.3751904807235,-6.25076574528234,,,,
8220DB000126,126,Nursing Home,,53.3990954666854,-6.26408696056045,,,,
8220DB000127,127,Nursing Home,,53.3991075304805,-6.26368042823971,,,,
8220DB000128,128,Glasnevin Avenue,,53.3892678697418,-6.26568972261117,,,,
8220DB000129,129,Glasnevin Drive,,53.3898903154474,-6.27142293606878,,,,
8220DB000130,130,Glasnevin Park,,53.3900920127596,-6.27418126942505,,,,
8220DB000131,131,Willow Park Road,,53.3903858902624,-6.27834923697209,,,,
8220DB000132,132,Beneavin Park,,53.3905207424932,-6.2827191236982,,,,
8220DB000133,133,Grove Park Road,,53.3907969275881,-6.28630150947292,,,,
8220DB000134,134,Sycamore Road,,53.3930945913203,-6.28607386543561,,,,
8220DB000136,136,McKee Road,,53.3943802013894,-6.28985659650009,,,,
8220DB000137,137,Clancy Avenue,,53.3923167196303,-6.29263079481432,,,,
8220DB000138,138,St Canice's BNS,,53.3899950092672,-6.29180657264741,,,,
8220DB000139,139,Grove Park Road,,53.3906014624241,-6.28645971748872,,,,
8220DB000140,140,Beneavin Park,,53.3906344923641,-6.28250404674216,,,,
8220DB000141,141,Willow Park Road,,53.3904450850916,-6.27809124468715,,,,
8220DB000142,142,Glasnevin Park,,53.3901982852621,-6.27407172195534,,,,
8220DB000143,143,Willow Park Avenue,,53.389876708405,-6.2692433699802,,,,
8220DB000146,146,Na Fianna GAA Club,,53.3750401276319,-6.26509558567468,,,,
8220DB000147,147,Tolka Bridge,,53.37248,-6.265831,,,,
8220DB000148,148,Mobhi Road,,53.3706701663468,-6.26806850705825,,,,
8220DB000149,149,Tolka Bridge,,53.373139,-6.265985,,,,
8220DB000150,150,Na Fianna GAA Club,,53.3756588461862,-6.26499528302822,,,,
8220DB000151,151,Botanic Gardens,,53.3719552600192,-6.26929382771155,,,,
8220DB000153,153,Met Eireann,,53.3756885056236,-6.27013443946296,,,,
8220DB000154,154,St Brigid's School,,53.3772589962512,-6.27555703718651,,,,
8220DB000155,155,Old Finglas Road,,53.3778742492869,-6.27957552717572,,,,
8220DB000156,156,Tolka Estate,,53.378623390086,-6.28166473909492,,,,
8220DB000157,157,Glasilawn Road,,53.3804116224166,-6.28163782517765,,,,
8220DB000158,158,Griffith Road,,53.3814819498289,-6.28356395405038,,,,
8220DB000159,159,Griffith Parade,,53.3827837191573,-6.28283511246108,,,,
8220DB000164,164,Beneavin Road,,53.3884303639456,-6.28048792293046,,,,
