route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4419_48887,115,4419_3627,Saggart,288.SuBH.93-RED-y11-,0,4419_7778148_Txc109950,4419_22
4419_48887,112,4419_3638,Tallaght,380.MF-BH.93-RED-y11,0,4419_7778148_Txc110334,4419_32
4419_48887,115,4419_3639,Heuston,297.SuBH.93-RED-y11-,0,4419_7778148_Txc109990,4419_26
4419_48887,115,4419_3640,Tallaght,299.SuBH.93-RED-y11-,0,4419_7778148_Txc109998,4419_34
4419_48887,113,4419_3649,Tallaght,283.Sat.93-RED-y11-1,0,4419_7778148_Txc109929,4419_19
4419_48886,115,4419_365,Brides Glen,102.SuBH.93-GRN-y11-,0,4419_7778148_Txc104626,4419_1
4419_48887,114,4419_3650,Tallaght,283.gf.93-RED-y11-16,0,4419_7778148_Txc109931,4419_33
4419_48887,112,4419_3654,Tallaght,382.MF-BH.93-RED-y11,0,4419_7778148_Txc110336,4419_32
4419_48887,115,4419_3655,Saggart,290.SuBH.93-RED-y11-,0,4419_7778148_Txc109962,4419_22
4419_48887,112,4419_3660,Saggart,381.MF-BH.93-RED-y11,0,4419_7778148_Txc110335,4419_23
4419_48887,115,4419_3661,Tallaght,301.SuBH.93-RED-y11-,0,4419_7778148_Txc110014,4419_34
4419_48887,112,4419_3662,Saggart,383.MF-BH.93-RED-y11,0,4419_7778148_Txc110337,4419_35
4419_48887,113,4419_3667,Saggart,284.Sat.93-RED-y11-1,0,4419_7778148_Txc109933,4419_23
4419_48887,114,4419_3668,Saggart,284.gf.93-RED-y11-16,0,4419_7778148_Txc109935,4419_23
4419_48887,113,4419_3669,Tallaght,285.Sat.93-RED-y11-1,0,4419_7778148_Txc109937,4419_19
4419_48887,114,4419_3670,Tallaght,285.gf.93-RED-y11-16,0,4419_7778148_Txc109939,4419_33
4419_48887,115,4419_3677,Saggart,293.SuBH.93-RED-y11-,0,4419_7778148_Txc109974,4419_22
4419_48887,112,4419_3682,Saggart,385.MF-BH.93-RED-y11,0,4419_7778148_Txc110339,4419_35
4419_48887,113,4419_3683,Saggart,286.Sat.93-RED-y11-1,0,4419_7778148_Txc109941,4419_24
4419_48887,114,4419_3684,Saggart,286.gf.93-RED-y11-16,0,4419_7778148_Txc109943,4419_36
4419_48887,115,4419_3688,Heuston,302.SuBH.93-RED-y11-,0,4419_7778148_Txc110018,4419_26
4419_48887,115,4419_3689,Tallaght,304.SuBH.93-RED-y11-,0,4419_7778148_Txc110026,4419_34
4419_48887,112,4419_3690,Tallaght,384.MF-BH.93-RED-y11,0,4419_7778148_Txc110338,4419_25
4419_48887,112,4419_3699,Tallaght,386.MF-BH.93-RED-y11,0,4419_7778148_Txc110340,4419_32
4419_48886,113,4419_370,Brides Glen,170.Sat.93-GRN-y11-1,0,4419_7778148_Txc104913,4419_5
4419_48887,115,4419_3700,Saggart,295.SuBH.93-RED-y11-,0,4419_7778148_Txc109982,4419_22
4419_48887,115,4419_3705,Tallaght,306.SuBH.93-RED-y11-,0,4419_7778148_Txc110034,4419_34
4419_48886,114,4419_371,Brides Glen,170.gf.93-GRN-y11-16,0,4419_7778148_Txc104914,4419_5
4419_48887,112,4419_3710,Tallaght,388.MF-BH.93-RED-y11,0,4419_7778148_Txc110342,4419_32
4419_48887,113,4419_3711,Tallaght,287.Sat.93-RED-y11-1,0,4419_7778148_Txc109945,4419_25
4419_48887,114,4419_3712,Tallaght,287.gf.93-RED-y11-16,0,4419_7778148_Txc109947,4419_25
4419_48887,113,4419_3713,Saggart,288.Sat.93-RED-y11-1,0,4419_7778148_Txc109949,4419_24
4419_48887,114,4419_3714,Saggart,288.gf.93-RED-y11-16,0,4419_7778148_Txc109951,4419_36
4419_48886,112,4419_372,Sandyford,268.MF-BH.93-GRN-y11,0,4419_7778148_Txc105246,4419_4
4419_48887,112,4419_3721,Saggart,387.MF-BH.93-RED-y11,0,4419_7778148_Txc110341,4419_23
4419_48887,115,4419_3722,Saggart,298.SuBH.93-RED-y11-,0,4419_7778148_Txc109994,4419_22
4419_48887,112,4419_3723,Saggart,389.MF-BH.93-RED-y11,0,4419_7778148_Txc110343,4419_35
4419_48887,113,4419_3728,Tallaght,289.Sat.93-RED-y11-1,0,4419_7778148_Txc109953,4419_19
4419_48887,114,4419_3729,Tallaght,289.gf.93-RED-y11-16,0,4419_7778148_Txc109955,4419_33
4419_48887,115,4419_3733,Heuston,307.SuBH.93-RED-y11-,0,4419_7778148_Txc110038,4419_26
4419_48887,115,4419_3734,Tallaght,309.SuBH.93-RED-y11-,0,4419_7778148_Txc110046,4419_34
4419_48887,113,4419_3743,Saggart,282.Sat.93-RED-y11-1,0,4419_7778148_Txc109925,4419_21
4419_48887,114,4419_3744,Saggart,282.gf.93-RED-y11-16,0,4419_7778148_Txc109927,4419_21
4419_48887,112,4419_3748,Saggart,391.MF-BH.93-RED-y11,0,4419_7778148_Txc110349,4419_35
4419_48887,115,4419_3749,Saggart,300.SuBH.93-RED-y11-,0,4419_7778148_Txc110010,4419_22
4419_48887,112,4419_3750,Tallaght,390.MF-BH.93-RED-y11,0,4419_7778148_Txc110348,4419_25
4419_48887,112,4419_3755,Tallaght,392.MF-BH.93-RED-y11,0,4419_7778148_Txc110350,4419_32
4419_48887,113,4419_3756,Saggart,290.Sat.93-RED-y11-1,0,4419_7778148_Txc109961,4419_23
4419_48887,114,4419_3757,Saggart,290.gf.93-RED-y11-16,0,4419_7778148_Txc109963,4419_23
4419_48886,112,4419_376,Brides Glen,267.MF-BH.93-GRN-y11,0,4419_7778148_Txc105243,4419_5
4419_48887,113,4419_3761,Tallaght,292.Sat.93-RED-y11-1,0,4419_7778148_Txc109969,4419_19
4419_48887,114,4419_3762,Tallaght,292.gf.93-RED-y11-16,0,4419_7778148_Txc109971,4419_33
4419_48887,115,4419_3763,Tallaght,311.SuBH.93-RED-y11-,0,4419_7778148_Txc110058,4419_34
4419_48886,115,4419_377,Brides Glen,103.SuBH.93-GRN-y11-,0,4419_7778148_Txc104630,4419_1
4419_48887,113,4419_3771,Saggart,293.Sat.93-RED-y11-1,0,4419_7778148_Txc109973,4419_24
4419_48887,114,4419_3772,Saggart,293.gf.93-RED-y11-16,0,4419_7778148_Txc109975,4419_36
4419_48887,115,4419_3773,Saggart,303.SuBH.93-RED-y11-,0,4419_7778148_Txc110022,4419_22
4419_48886,115,4419_378,Brides Glen,99.SuBH.93-GRN-y11-1,0,4419_7778148_Txc105688,4419_2
4419_48887,112,4419_3781,Tallaght,394.MF-BH.93-RED-y11,0,4419_7778148_Txc110352,4419_32
4419_48887,112,4419_3782,Saggart,393.MF-BH.93-RED-y11,0,4419_7778148_Txc110351,4419_23
4419_48887,115,4419_3783,Heuston,312.SuBH.93-RED-y11-,0,4419_7778148_Txc110062,4419_26
4419_48887,115,4419_3784,Tallaght,314.SuBH.93-RED-y11-,0,4419_7778148_Txc110070,4419_34
4419_48887,112,4419_3793,Saggart,395.MF-BH.93-RED-y11,0,4419_7778148_Txc110353,4419_35
4419_48887,115,4419_3794,Saggart,305.SuBH.93-RED-y11-,0,4419_7778148_Txc110030,4419_22
4419_48887,113,4419_3799,Tallaght,295.Sat.93-RED-y11-1,0,4419_7778148_Txc109981,4419_25
4419_48886,112,4419_38,Brides Glen,205.MF-BH.93-GRN-y11,0,4419_7778148_Txc105033,4419_1
4419_48887,114,4419_3800,Tallaght,295.gf.93-RED-y11-16,0,4419_7778148_Txc109983,4419_25
4419_48887,113,4419_3801,Saggart,296.Sat.93-RED-y11-1,0,4419_7778148_Txc109985,4419_24
4419_48887,114,4419_3802,Saggart,296.gf.93-RED-y11-16,0,4419_7778148_Txc109987,4419_36
4419_48887,115,4419_3809,Tallaght,316.SuBH.93-RED-y11-,0,4419_7778148_Txc110078,4419_34
4419_48887,112,4419_3810,Saggart,397.MF-BH.93-RED-y11,0,4419_7778148_Txc110355,4419_35
4419_48887,112,4419_3815,Tallaght,396.MF-BH.93-RED-y11,0,4419_7778148_Txc110354,4419_25
4419_48887,113,4419_3816,Tallaght,297.Sat.93-RED-y11-1,0,4419_7778148_Txc109989,4419_19
4419_48887,114,4419_3817,Tallaght,297.gf.93-RED-y11-16,0,4419_7778148_Txc109991,4419_33
4419_48887,112,4419_3818,Tallaght,398.MF-BH.93-RED-y11,0,4419_7778148_Txc110356,4419_32
4419_48887,115,4419_3822,Saggart,308.SuBH.93-RED-y11-,0,4419_7778148_Txc110042,4419_22
4419_48887,115,4419_3827,Heuston,317.SuBH.93-RED-y11-,0,4419_7778148_Txc110082,4419_26
4419_48887,115,4419_3828,Tallaght,319.SuBH.93-RED-y11-,0,4419_7778148_Txc110090,4419_34
4419_48887,112,4419_3837,Tallaght,400.MF-BH.93-RED-y11,0,4419_7778148_Txc110366,4419_32
4419_48887,112,4419_3838,Saggart,399.MF-BH.93-RED-y11,0,4419_7778148_Txc110357,4419_23
4419_48887,113,4419_3839,Saggart,298.Sat.93-RED-y11-1,0,4419_7778148_Txc109993,4419_23
4419_48887,114,4419_3840,Saggart,298.gf.93-RED-y11-16,0,4419_7778148_Txc109995,4419_23
4419_48887,113,4419_3841,Tallaght,299.Sat.93-RED-y11-1,0,4419_7778148_Txc109997,4419_19
4419_48887,114,4419_3842,Tallaght,299.gf.93-RED-y11-16,0,4419_7778148_Txc109999,4419_33
4419_48887,115,4419_3849,Saggart,310.SuBH.93-RED-y11-,0,4419_7778148_Txc110054,4419_22
4419_48887,112,4419_3854,Saggart,401.MF-BH.93-RED-y11,0,4419_7778148_Txc110367,4419_35
4419_48887,115,4419_3855,Tallaght,321.SuBH.93-RED-y11-,0,4419_7778148_Txc110102,4419_34
4419_48887,113,4419_3860,Saggart,291.Sat.93-RED-y11-1,0,4419_7778148_Txc109965,4419_22
4419_48887,114,4419_3861,Saggart,291.gf.93-RED-y11-16,0,4419_7778148_Txc109967,4419_22
4419_48887,113,4419_3862,Saggart,300.Sat.93-RED-y11-1,0,4419_7778148_Txc110009,4419_24
4419_48887,114,4419_3863,Saggart,300.gf.93-RED-y11-16,0,4419_7778148_Txc110011,4419_36
4419_48886,113,4419_387,Sandyford,173.Sat.93-GRN-y11-1,0,4419_7778148_Txc104922,4419_4
4419_48887,115,4419_3870,Saggart,313.SuBH.93-RED-y11-,0,4419_7778148_Txc110066,4419_22
4419_48887,112,4419_3871,Saggart,403.MF-BH.93-RED-y11,0,4419_7778148_Txc110369,4419_35
4419_48887,112,4419_3876,Tallaght,402.MF-BH.93-RED-y11,0,4419_7778148_Txc110368,4419_25
4419_48887,112,4419_3877,Tallaght,404.MF-BH.93-RED-y11,0,4419_7778148_Txc110370,4419_32
4419_48887,115,4419_3878,Heuston,322.SuBH.93-RED-y11-,0,4419_7778148_Txc110106,4419_26
4419_48887,115,4419_3879,Tallaght,324.SuBH.93-RED-y11-,0,4419_7778148_Txc110114,4419_34
4419_48886,114,4419_388,Sandyford,173.gf.93-GRN-y11-16,0,4419_7778148_Txc104923,4419_4
4419_48887,113,4419_3888,Tallaght,294.Sat.93-RED-y11-1,0,4419_7778148_Txc109977,4419_29
4419_48887,114,4419_3889,Tallaght,294.gf.93-RED-y11-16,0,4419_7778148_Txc109979,4419_29
4419_48887,113,4419_3893,Saggart,302.Sat.93-RED-y11-1,0,4419_7778148_Txc110017,4419_24
4419_48887,114,4419_3894,Saggart,302.gf.93-RED-y11-16,0,4419_7778148_Txc110019,4419_36
4419_48887,113,4419_3898,Tallaght,301.Sat.93-RED-y11-1,0,4419_7778148_Txc110013,4419_25
4419_48887,114,4419_3899,Tallaght,301.gf.93-RED-y11-16,0,4419_7778148_Txc110015,4419_25
4419_48886,113,4419_39,Brides Glen,139.Sat.93-GRN-y11-1,0,4419_7778148_Txc104785,4419_1
4419_48887,115,4419_3903,Saggart,315.SuBH.93-RED-y11-,0,4419_7778148_Txc110074,4419_22
4419_48887,113,4419_3908,Tallaght,303.Sat.93-RED-y11-1,0,4419_7778148_Txc110021,4419_19
4419_48887,114,4419_3909,Tallaght,303.gf.93-RED-y11-16,0,4419_7778148_Txc110023,4419_33
4419_48887,112,4419_3913,Tallaght,406.MF-BH.93-RED-y11,0,4419_7778148_Txc110372,4419_32
4419_48887,115,4419_3914,Tallaght,326.SuBH.93-RED-y11-,0,4419_7778148_Txc110122,4419_34
4419_48887,112,4419_3915,Saggart,405.MF-BH.93-RED-y11,0,4419_7778148_Txc110371,4419_23
4419_48886,112,4419_392,Sandyford,270.MF-BH.93-GRN-y11,0,4419_7778148_Txc105256,4419_4
4419_48887,112,4419_3920,Saggart,407.MF-BH.93-RED-y11,0,4419_7778148_Txc110373,4419_35
4419_48887,115,4419_3921,Saggart,318.SuBH.93-RED-y11-,0,4419_7778148_Txc110086,4419_22
4419_48887,113,4419_3926,Saggart,304.Sat.93-RED-y11-1,0,4419_7778148_Txc110025,4419_23
4419_48887,114,4419_3927,Saggart,304.gf.93-RED-y11-16,0,4419_7778148_Txc110027,4419_23
4419_48887,113,4419_3928,Tallaght,305.Sat.93-RED-y11-1,0,4419_7778148_Txc110029,4419_30
4419_48887,114,4419_3929,Tallaght,305.gf.93-RED-y11-16,0,4419_7778148_Txc110031,4419_30
4419_48886,113,4419_393,Brides Glen,172.Sat.93-GRN-y11-1,0,4419_7778148_Txc104919,4419_5
4419_48887,115,4419_3936,Red Cow,327.SuBH.93-RED-y11-,0,4419_7778148_Txc110126,4419_27
4419_48887,115,4419_3937,Tallaght,329.SuBH.93-RED-y11-,0,4419_7778148_Txc110134,4419_31
4419_48886,114,4419_394,Brides Glen,172.gf.93-GRN-y11-16,0,4419_7778148_Txc104920,4419_5
4419_48887,113,4419_3946,Saggart,306.Sat.93-RED-y11-1,0,4419_7778148_Txc110033,4419_24
4419_48887,114,4419_3947,Saggart,306.gf.93-RED-y11-16,0,4419_7778148_Txc110035,4419_36
4419_48887,112,4419_3951,Saggart,409.MF-BH.93-RED-y11,0,4419_7778148_Txc110375,4419_35
4419_48887,112,4419_3952,Tallaght,408.MF-BH.93-RED-y11,0,4419_7778148_Txc110374,4419_25
4419_48887,115,4419_3953,Saggart,320.SuBH.93-RED-y11-,0,4419_7778148_Txc110098,4419_22
4419_48887,113,4419_3958,Tallaght,307.Sat.93-RED-y11-1,0,4419_7778148_Txc110037,4419_30
4419_48887,114,4419_3959,Tallaght,307.gf.93-RED-y11-16,0,4419_7778148_Txc110039,4419_30
4419_48887,112,4419_3963,Tallaght,410.MF-BH.93-RED-y11,0,4419_7778148_Txc110380,4419_32
4419_48887,115,4419_3964,Tallaght,331.SuBH.93-RED-y11-,0,4419_7778148_Txc110146,4419_34
4419_48887,113,4419_3969,Tallaght,309.Sat.93-RED-y11-1,0,4419_7778148_Txc110045,4419_19
4419_48887,114,4419_3970,Tallaght,309.gf.93-RED-y11-16,0,4419_7778148_Txc110047,4419_33
4419_48887,115,4419_3971,Saggart,323.SuBH.93-RED-y11-,0,4419_7778148_Txc110110,4419_22
4419_48887,112,4419_3979,Tallaght,412.MF-BH.93-RED-y11,0,4419_7778148_Txc110382,4419_32
4419_48886,112,4419_398,Brides Glen,269.MF-BH.93-GRN-y11,0,4419_7778148_Txc105249,4419_5
4419_48887,112,4419_3980,Saggart,411.MF-BH.93-RED-y11,0,4419_7778148_Txc110381,4419_23
4419_48887,115,4419_3981,Red Cow,332.SuBH.93-RED-y11-,0,4419_7778148_Txc110150,4419_27
4419_48887,115,4419_3982,Tallaght,334.SuBH.93-RED-y11-,0,4419_7778148_Txc110158,4419_34
4419_48886,115,4419_399,Brides Glen,104.SuBH.93-GRN-y11-,0,4419_7778148_Txc104634,4419_1
4419_48887,112,4419_3991,Saggart,413.MF-BH.93-RED-y11,0,4419_7778148_Txc110383,4419_35
4419_48887,113,4419_3992,Tallaght,311.Sat.93-RED-y11-1,0,4419_7778148_Txc110057,4419_19
4419_48887,114,4419_3993,Tallaght,311.gf.93-RED-y11-16,0,4419_7778148_Txc110059,4419_33
4419_48887,115,4419_3997,Saggart,325.SuBH.93-RED-y11-,0,4419_7778148_Txc110118,4419_22
4419_48886,112,4419_4,Brides Glen,192.MF-BH.93-GRN-y11,0,4419_7778148_Txc104986,4419_2
4419_48886,114,4419_40,Brides Glen,139.gf.93-GRN-y11-16,0,4419_7778148_Txc104787,4419_1
4419_48887,115,4419_4002,Tallaght,336.SuBH.93-RED-y11-,0,4419_7778148_Txc110166,4419_34
4419_48887,112,4419_4007,Saggart,415.MF-BH.93-RED-y11,0,4419_7778148_Txc110385,4419_35
4419_48887,112,4419_4008,Tallaght,414.MF-BH.93-RED-y11,0,4419_7778148_Txc110384,4419_25
4419_48887,113,4419_4009,Tallaght,313.Sat.93-RED-y11-1,0,4419_7778148_Txc110065,4419_19
4419_48887,114,4419_4010,Tallaght,313.gf.93-RED-y11-16,0,4419_7778148_Txc110067,4419_33
4419_48887,115,4419_4014,Saggart,328.SuBH.93-RED-y11-,0,4419_7778148_Txc110130,4419_22
4419_48887,112,4419_4019,Tallaght,416.MF-BH.93-RED-y11,0,4419_7778148_Txc110386,4419_32
4419_48887,115,4419_4020,Tallaght,338.SuBH.93-RED-y11-,0,4419_7778148_Txc110174,4419_34
4419_48887,113,4419_4025,Tallaght,315.Sat.93-RED-y11-1,0,4419_7778148_Txc110073,4419_19
4419_48887,114,4419_4026,Tallaght,315.gf.93-RED-y11-16,0,4419_7778148_Txc110075,4419_33
4419_48887,115,4419_4030,Saggart,330.SuBH.93-RED-y11-,0,4419_7778148_Txc110142,4419_22
4419_48887,112,4419_4035,Tallaght,418.MF-BH.93-RED-y11,0,4419_7778148_Txc110388,4419_32
4419_48887,112,4419_4036,Saggart,417.MF-BH.93-RED-y11,0,4419_7778148_Txc110387,4419_23
4419_48887,115,4419_4037,Tallaght,340.SuBH.93-RED-y11-,0,4419_7778148_Txc110186,4419_34
4419_48886,113,4419_404,Sandyford,175.Sat.93-GRN-y11-1,0,4419_7778148_Txc104928,4419_4
4419_48887,113,4419_4042,Saggart,308.Sat.93-RED-y11-1,0,4419_7778148_Txc110041,4419_22
4419_48887,114,4419_4043,Saggart,308.gf.93-RED-y11-16,0,4419_7778148_Txc110043,4419_22
4419_48887,113,4419_4047,Tallaght,317.Sat.93-RED-y11-1,0,4419_7778148_Txc110081,4419_19
4419_48887,114,4419_4048,Tallaght,317.gf.93-RED-y11-16,0,4419_7778148_Txc110083,4419_33
4419_48887,115,4419_4049,Saggart,333.SuBH.93-RED-y11-,0,4419_7778148_Txc110154,4419_22
4419_48886,114,4419_405,Sandyford,175.gf.93-GRN-y11-16,0,4419_7778148_Txc104929,4419_4
4419_48887,112,4419_4057,Tallaght,420.MF-BH.93-RED-y11,0,4419_7778148_Txc110394,4419_32
4419_48887,113,4419_4058,Saggart,310.Sat.93-RED-y11-1,0,4419_7778148_Txc110053,4419_22
4419_48887,114,4419_4059,Saggart,310.gf.93-RED-y11-16,0,4419_7778148_Txc110055,4419_22
4419_48887,115,4419_4063,Tallaght,342.SuBH.93-RED-y11-,0,4419_7778148_Txc110194,4419_34
4419_48887,113,4419_4068,Tallaght,319.Sat.93-RED-y11-1,0,4419_7778148_Txc110089,4419_19
4419_48887,114,4419_4069,Tallaght,319.gf.93-RED-y11-16,0,4419_7778148_Txc110091,4419_33
4419_48887,115,4419_4073,Saggart,335.SuBH.93-RED-y11-,0,4419_7778148_Txc110162,4419_22
4419_48887,112,4419_4078,Tallaght,422.MF-BH.93-RED-y11,0,4419_7778148_Txc110396,4419_32
4419_48887,113,4419_4079,Saggart,312.Sat.93-RED-y11-1,0,4419_7778148_Txc110061,4419_22
4419_48887,114,4419_4080,Saggart,312.gf.93-RED-y11-16,0,4419_7778148_Txc110063,4419_22
4419_48887,115,4419_4084,Tallaght,344.SuBH.93-RED-y11-,0,4419_7778148_Txc110202,4419_34
4419_48887,113,4419_4089,Tallaght,321.Sat.93-RED-y11-1,0,4419_7778148_Txc110101,4419_19
4419_48886,112,4419_409,Sandyford,272.MF-BH.93-GRN-y11,0,4419_7778148_Txc105262,4419_4
4419_48887,114,4419_4090,Tallaght,321.gf.93-RED-y11-16,0,4419_7778148_Txc110103,4419_33
4419_48887,115,4419_4094,Saggart,337.SuBH.93-RED-y11-,0,4419_7778148_Txc110170,4419_22
4419_48887,112,4419_4099,Tallaght,424.MF-BH.93-RED-y11,0,4419_7778148_Txc110398,4419_32
4419_48886,113,4419_410,Brides Glen,174.Sat.93-GRN-y11-1,0,4419_7778148_Txc104925,4419_5
4419_48887,113,4419_4100,Saggart,314.Sat.93-RED-y11-1,0,4419_7778148_Txc110069,4419_22
4419_48887,114,4419_4101,Saggart,314.gf.93-RED-y11-16,0,4419_7778148_Txc110071,4419_22
4419_48887,115,4419_4104,Tallaght,346.SuBH.93-RED-y11-,0,4419_7778148_Txc110210,4419_34
4419_48887,113,4419_4109,Tallaght,323.Sat.93-RED-y11-1,0,4419_7778148_Txc110109,4419_19
4419_48886,114,4419_411,Brides Glen,174.gf.93-GRN-y11-16,0,4419_7778148_Txc104926,4419_5
4419_48887,114,4419_4110,Tallaght,323.gf.93-RED-y11-16,0,4419_7778148_Txc110111,4419_33
4419_48887,115,4419_4113,Saggart,339.SuBH.93-RED-y11-,0,4419_7778148_Txc110178,4419_22
4419_48887,112,4419_4114,Tallaght,426.MF-BH.93-RED-y11,0,4419_7778148_Txc110400,4419_32
4419_48887,113,4419_4119,Saggart,316.Sat.93-RED-y11-1,0,4419_7778148_Txc110077,4419_22
4419_48887,114,4419_4120,Saggart,316.gf.93-RED-y11-16,0,4419_7778148_Txc110079,4419_22
4419_48887,115,4419_4123,Tallaght,348.SuBH.93-RED-y11-,0,4419_7778148_Txc110218,4419_34
4419_48887,112,4419_4124,Saggart,419.MF-BH.93-RED-y11,0,4419_7778148_Txc110389,4419_22
4419_48887,113,4419_4129,Tallaght,325.Sat.93-RED-y11-1,0,4419_7778148_Txc110117,4419_19
4419_48887,114,4419_4130,Tallaght,325.gf.93-RED-y11-16,0,4419_7778148_Txc110119,4419_33
4419_48887,115,4419_4133,Saggart,341.SuBH.93-RED-y11-,0,4419_7778148_Txc110190,4419_22
4419_48887,112,4419_4134,Tallaght,428.MF-BH.93-RED-y11,0,4419_7778148_Txc110402,4419_32
4419_48887,113,4419_4139,Saggart,318.Sat.93-RED-y11-1,0,4419_7778148_Txc110085,4419_22
4419_48887,114,4419_4140,Saggart,318.gf.93-RED-y11-16,0,4419_7778148_Txc110087,4419_22
4419_48887,112,4419_4143,Saggart,421.MF-BH.93-RED-y11,0,4419_7778148_Txc110395,4419_22
4419_48887,115,4419_4144,Tallaght,350.SuBH.93-RED-y11-,0,4419_7778148_Txc110230,4419_34
4419_48887,113,4419_4149,Tallaght,327.Sat.93-RED-y11-1,0,4419_7778148_Txc110125,4419_19
4419_48886,115,4419_415,Brides Glen,105.SuBH.93-GRN-y11-,0,4419_7778148_Txc104638,4419_1
4419_48887,114,4419_4150,Tallaght,327.gf.93-RED-y11-16,0,4419_7778148_Txc110127,4419_33
4419_48887,112,4419_4153,Tallaght,430.MF-BH.93-RED-y11,0,4419_7778148_Txc110408,4419_32
4419_48887,115,4419_4154,Saggart,343.SuBH.93-RED-y11-,0,4419_7778148_Txc110198,4419_22
4419_48887,113,4419_4159,Saggart,320.Sat.93-RED-y11-1,0,4419_7778148_Txc110097,4419_22
4419_48886,112,4419_416,Brides Glen,271.MF-BH.93-GRN-y11,0,4419_7778148_Txc105259,4419_5
4419_48887,114,4419_4160,Saggart,320.gf.93-RED-y11-16,0,4419_7778148_Txc110099,4419_22
4419_48887,112,4419_4163,Saggart,423.MF-BH.93-RED-y11,0,4419_7778148_Txc110397,4419_22
4419_48887,115,4419_4164,Tallaght,352.SuBH.93-RED-y11-,0,4419_7778148_Txc110238,4419_34
4419_48887,113,4419_4169,Tallaght,329.Sat.93-RED-y11-1,0,4419_7778148_Txc110133,4419_19
4419_48887,114,4419_4170,Tallaght,329.gf.93-RED-y11-16,0,4419_7778148_Txc110135,4419_33
4419_48887,112,4419_4173,Tallaght,432.MF-BH.93-RED-y11,0,4419_7778148_Txc110410,4419_32
4419_48887,115,4419_4174,Saggart,345.SuBH.93-RED-y11-,0,4419_7778148_Txc110206,4419_22
4419_48887,113,4419_4179,Saggart,322.Sat.93-RED-y11-1,0,4419_7778148_Txc110105,4419_22
4419_48887,114,4419_4180,Saggart,322.gf.93-RED-y11-16,0,4419_7778148_Txc110107,4419_22
4419_48887,112,4419_4183,Saggart,425.MF-BH.93-RED-y11,0,4419_7778148_Txc110399,4419_22
4419_48887,113,4419_4184,Tallaght,331.Sat.93-RED-y11-1,0,4419_7778148_Txc110145,4419_19
4419_48887,114,4419_4185,Tallaght,331.gf.93-RED-y11-16,0,4419_7778148_Txc110147,4419_33
4419_48887,115,4419_4186,Tallaght,354.SuBH.93-RED-y11-,0,4419_7778148_Txc110246,4419_34
4419_48887,112,4419_4193,Tallaght,434.MF-BH.93-RED-y11,0,4419_7778148_Txc110412,4419_32
4419_48887,113,4419_4194,Saggart,324.Sat.93-RED-y11-1,0,4419_7778148_Txc110113,4419_22
4419_48887,114,4419_4195,Saggart,324.gf.93-RED-y11-16,0,4419_7778148_Txc110115,4419_22
4419_48887,115,4419_4196,Saggart,347.SuBH.93-RED-y11-,0,4419_7778148_Txc110214,4419_22
4419_48887,112,4419_4203,Saggart,427.MF-BH.93-RED-y11,0,4419_7778148_Txc110401,4419_22
4419_48887,113,4419_4204,Tallaght,333.Sat.93-RED-y11-1,0,4419_7778148_Txc110153,4419_19
4419_48887,114,4419_4205,Tallaght,333.gf.93-RED-y11-16,0,4419_7778148_Txc110155,4419_33
4419_48887,115,4419_4206,Tallaght,356.SuBH.93-RED-y11-,0,4419_7778148_Txc110254,4419_34
4419_48886,113,4419_421,Sandyford,177.Sat.93-GRN-y11-1,0,4419_7778148_Txc104934,4419_4
4419_48887,112,4419_4213,Tallaght,436.MF-BH.93-RED-y11,0,4419_7778148_Txc110414,4419_32
4419_48887,115,4419_4214,Saggart,349.SuBH.93-RED-y11-,0,4419_7778148_Txc110222,4419_22
4419_48887,113,4419_4219,Saggart,326.Sat.93-RED-y11-1,0,4419_7778148_Txc110121,4419_22
4419_48886,114,4419_422,Sandyford,177.gf.93-GRN-y11-16,0,4419_7778148_Txc104935,4419_4
4419_48887,114,4419_4220,Saggart,326.gf.93-RED-y11-16,0,4419_7778148_Txc110123,4419_22
4419_48887,112,4419_4223,Saggart,429.MF-BH.93-RED-y11,0,4419_7778148_Txc110403,4419_22
4419_48887,113,4419_4224,Tallaght,335.Sat.93-RED-y11-1,0,4419_7778148_Txc110161,4419_19
4419_48887,114,4419_4225,Tallaght,335.gf.93-RED-y11-16,0,4419_7778148_Txc110163,4419_33
4419_48887,115,4419_4228,Tallaght,358.SuBH.93-RED-y11-,0,4419_7778148_Txc110262,4419_34
