route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4452_86289,312,4532_163,Bray (Daly),E254,1,4532_7778018_Txc97292E48-B86C-4B54-96B1-4A85D486E4E0,4532_6
4452_86289,139,4532_1630,Bray (Daly),E258,1,4532_7778018_Txc1FBFB5E7-CD81-4A2D-AFFB-1DEBB8F9D5B9,4532_8
4452_86289,311,4532_1631,Bray (Daly),E242,1,4532_7778018_Txc1984982B-330C-4577-B5C5-04C30918D46F,4532_9
4452_86289,140,4532_1637,Bray (Daly),E242,1,4532_7778018_Txc6844F603-7A20-47DB-95C9-B730B8CBE1B8,4532_9
4452_86289,311,4532_164,Bray (Daly),E206,1,4532_7778018_Txc448D62A6-E85C-4BD8-BA8B-480AB77C6E85,4532_8
4452_86289,318,4532_1643,Greystones,E135,1,4532_7778018_Txc46DE1972-3F29-44BC-904F-A4B8D6E726ED,4532_2
4452_86287,361,4532_8517,Midleton,BUS579,0,4532_7778018_Txc2AC24E63-3EFC-428F-A1C3-EA72318C80CD,4532_496
4452_86287,362,4532_8518,Midleton,BUS579,0,4532_7778018_Txc5C2B629B-5500-4F78-B541-3E2611C4AB54,4532_496
4452_86287,363,4532_8519,Midleton,BUS579,0,4532_7778018_Txc3C267FEF-44C7-42A5-9AC1-0FC3712040DE,4532_496
4452_86287,364,4532_8520,Midleton,BUS579,0,4532_7778018_Txc2CF479B9-3E98-4F59-BBE5-41097CC82460,4532_496
4452_86287,365,4532_8521,Midleton,BUS579,0,4532_7778018_TxcF4C2A748-B38D-439F-B276-45BCB9156511,4532_496
4452_86287,366,4532_8522,Midleton,BUS579,0,4532_7778018_Txc0B6D5281-7CC1-4947-94E4-94135FCEBC82,4532_496
4452_86287,367,4532_8523,Midleton,BUS579,0,4532_7778018_TxcB6BB2409-4BEE-4C72-8E13-AE6D6A38EF0F,4532_496
4452_86287,368,4532_8524,Midleton,BUS579,0,4532_7778018_Txc7795209E-AD96-4A60-832A-5D782E20A374,4532_496
4452_86287,369,4532_8525,Midleton,BUS579,0,4532_7778018_Txc5B1C0CBD-C7E2-467B-95AC-6648A7C7FB02,4532_496
4452_86287,370,4532_8526,Midleton,BUS579,0,4532_7778018_TxcA3D7C7EA-C8C4-45AB-B438-C57892176208,4532_496
4452_86287,371,4532_8527,Midleton,BUS579,0,4532_7778018_TxcEC424DD1-6086-40CE-BC15-34EDFDAD20EF,4532_496
4452_86287,372,4532_8528,Midleton,BUS579,0,4532_7778018_Txc91A782E6-6752-4842-AA60-98B2BB123AD1,4532_496
4452_86287,373,4532_8529,Midleton,BUS579,0,4532_7778018_Txc5AD32FF9-8BF7-4CD4-BC0D-EF5ADAAD0C16,4532_496
4452_86287,341,4532_8530,Midleton,BUS179,0,4532_7778018_Txc4C453050-58AF-408E-A08D-7CED502937BC,4532_494
4452_86287,342,4532_8531,Midleton,BUS179,0,4532_7778018_TxcAC9FC7F0-306F-43B1-B2FD-42268E09277B,4532_494
4452_86287,343,4532_8532,Midleton,BUS179,0,4532_7778018_Txc330B94A7-20EA-4DD8-9ACB-3E04260D5042,4532_494
4452_86287,344,4532_8533,Midleton,BUS179,0,4532_7778018_Txc9A4E1206-3732-4A6A-A6B0-405E4184CB13,4532_494
4452_86287,345,4532_8534,Midleton,BUS179,0,4532_7778018_TxcE81C1B4A-D670-4A5B-B8E0-CE84E2312008,4532_494
4452_86287,346,4532_8535,Midleton,BUS179,0,4532_7778018_TxcECF73518-9D0A-4AA2-B755-A6529EF80EB2,4532_494
4452_86287,347,4532_8536,Midleton,BUS179,0,4532_7778018_Txc41C60873-DABA-4CD3-8C6A-8910D4E77B60,4532_494
