stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8240DB001829,1829,Parslickstown Ave,,53.4061988263088,-6.39534560192333,,,,
8240DB001838,1838,Waterville Road,,53.3960110854464,-6.37375958722475,,,,
8240DB001840,1840,Blanchardstown Vlge,,53.38796115129,-6.37928339930351,,,,
8240DB001853,1853,Coolmine Woods,,53.3846274925091,-6.38864041413817,,,,
8240DB001857,1857,Mountview Church,,53.3911220552931,-6.40779082065442,,,,
8240DB001861,1861,Hartstown Comm Sch,,53.3967496163341,-6.41666332184701,,,,
8240DB001862,1862,Pinebrook Vale,,53.3986159886685,-6.41507518344004,,,,
8240DB001865,1865,Ashfield Gardens,,53.4010446332512,-6.40644280565797,,,,
8240DB001866,1866,Ashfield Park,,53.3998996519127,-6.40281619191826,,,,
8240DB001871,1871,Huntstown Way,,53.3996498608775,-6.40228416362548,,,,
8240DB001872,1872,Huntstown Road,,53.4007795004664,-6.40610682069243,,,,
8240DB001875,1875,Pinebrook Vale,,53.3982666335157,-6.41516335701588,,,,
8240DB001876,1876,Hartstown Comm Sch,,53.396435994114,-6.41673511439779,,,,
8240DB001884,1884,Porters Road,,53.3855349556341,-6.39595751987258,,,,
8240DB001888,1888,Lambourn,,53.3831732872696,-6.4122514855308,,,,
8240DB001889,1889,Castlefield Court,,53.3834166164068,-6.41703786229414,,,,
8240DB001895,1895,Clonsilla Road,,53.3835260117018,-6.41715406568758,,,,
8240DB003682,3682,Glasmore Park,,53.4620240338808,-6.2312480521744,,,,
8240DB003860,3860,Hannas Avenue,,53.5070761193634,-6.18537802839704,,,,
8240DB003865,3865,Daleview Road,,53.4660910636253,-6.23763104891069,,,,
8240DB003884,3884,Pine Grove Park,,53.4646015443358,-6.23475571196158,,,,
8240DB004464,4464,Sheepmoor Grove,,53.3941714457623,-6.3992415025482,,,,
8240DB004465,4465,Hazel Court,,53.4194716115268,-6.13995581550581,,,,
8240DB004744,4744,IBM Campus,,53.4196069303986,-6.41811609604632,,,,
8220DB000206,206,Collins Avenue West,,53.3835460890329,-6.24747670792428,,,,
8220DB000233,233,Beaumont Road,,53.3858213105789,-6.23353699415902,,,,
8220DB000242,242,Coolgreena Road,,53.3856548985671,-6.23201042765,,,,
8220DB001229,1229,Kilbarron Drive,,53.394311601171,-6.22542628929815,,,,
8220DB001244,1244,Cromcastle Green,,53.392907241618,-6.22044750297321,,,,
8220DB001252,1252,Kilmore Road,,53.3936380322998,-6.21461282858834,,,,
8220DB001585,1585,Cardiffsbridge Road,,53.3887680197446,-6.31233314490446,,,,
8220DB001602,1602,Patrician College,,53.384418003166,-6.3187139572728,,,,
8220DB001607,1607,Dunsink Drive,,53.3821613835434,-6.30342464753537,,,,
8220DB001647,1647,Blackhall Place,,53.34835,-6.28218,,,,
8220DB004363,4363,Berryfield Road,,53.3817122370581,-6.30344250600007,,,,
8220DB004364,4364,Cappagh Hospital,,53.3929113883189,-6.32252918543635,,,,
8220DB004366,4366,Clune Road,,53.3912153801995,-6.29480995042036,,,,
8220DB004413,4413,Heuston Station,,53.346156,-6.292794,,,,
8220DB004414,4414,Convent Lawns,,53.3443370217347,-6.35001432213045,,,,
8220DB004473,4473,Artane Castle SC,,53.3839142520241,-6.21470406436344,,,,
8220DB004474,4474,Artane Castle SC,,53.3841372470718,-6.21519083527687,,,,
8220DB004781,4781,IDA Poppintree,,53.4017480300026,-6.28405666346634,,,,
8220DB004785,4785,CRC,,53.3702460899942,-6.20172004610409,,,,
8230DB002111,2111,Clondalkin Church,,53.3191587732595,-6.39259410078769,,,,
8230DB002114,2114,Ninth Lock Road,,53.3242145514847,-6.39560159465005,,,,
8230DB002119,2119,Saint Peter's Junior National School,,53.337048,-6.40018,,,,
8230DB002120,2120,Collinstown College,,53.3411632704414,-6.39942565437456,,,,
8230DB002121,2121,Rowlagh,,53.3438755786503,-6.3986031558769,,,,
8230DB002124,2124,Neilstown Road,,53.3469584164072,-6.39793187307251,,,,
8230DB002129,2129,Moorefield Drive,,53.3357283700735,-6.40030489835483,,,,
8230DB002130,2130,Station Road,,53.3297236912571,-6.397571863025,,,,
8230DB002345,2345,Belgard Retail Park,,53.293663,-6.369025,,,,
8230DB002346,2346,Belgard Square North,,53.2900797370838,-6.36790110381364,,,,
8230DB002360,2360,Alderwood,,53.2846948207358,-6.3796848797551,,,,
8230DB002364,2364,Belgard Retail Park,,53.293631,-6.369311,,,,
8230DB002522,2522,Firhouse Centre,,53.2814222293892,-6.34234624628978,,,,
8230DB002535,2535,Seskin View Road,,53.2810133262279,-6.35891860284657,,,,
8230DB004359,4359,Hollyville Lawn,,53.3579749523143,-6.3790994748448,,,,
8230DB004360,4360,Robin Villas,,53.3571539460712,-6.37358695042741,,,,
8230DB004435,4435,Tallaght Village,,53.2888429202736,-6.36356837702225,,,,
8230DB004552,4552,Grange Castle Park,,53.325085812664,-6.43959960800999,,,,
8230DB004599,4599,Hermitage Road,,53.3577587404062,-6.42333743295062,,,,
8230DB004601,4601,Ballyowen Park,,53.3557559200585,-6.42208934699276,,,,
8230DB007447,7447,Grange Golf Club,,53.2815889391873,-6.28112145613443,,,,
8230DB007448,7448,Grange Golf Club,,53.281736988145,-6.28141545916275,,,,
8230DB007751,7751,Esker Glebe,,53.3506982580508,-6.43867925875219,,,,
